INFO:root:0, 2.520837, 0.993791, 30.258876, 72.274473, 0.037687, 0.223250
INFO:root:1, 1.487857, 0.629135, 59.106434, 82.435171, 0.299656, 0.448250
INFO:root:2, 1.054870, 0.472221, 71.040698, 86.827069, 0.457208, 0.564500
INFO:root:3, 0.822630, 0.386144, 77.434472, 89.292621, 0.553813, 0.635500
